dur,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
1e-05,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
4e-06,2,0,340,0,250000.0006,254,0,340000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,170,0,0,0,3,2,2,1,1,2,0,0,0,2,3,0,Shellcode,1
1.615198,10,8,564,354,10.525025,254,252,2516.100098,1535.415405,2,1,164.852333,210.684281,11645.24973,283.646531,255,3907428361,3506974515,255,0.238667,0.140398,0.098269,56,44,0,0,4,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
0.925859,10,8,564,354,18.361328,254,252,4389.4375,2678.59375,2,1,102.873222,120.239289,6406.767237,161.440156,255,590523261,1505906859,255,0.094114,0.062506,0.031608,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1.1e-05,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,2,1,1,2,0,0,0,2,1,0,Reconnaissance,1
0.468924,10,6,584,268,31.988127,254,252,8973.736328,3821.514893,2,1,46.641556,72.322203,2540.084574,102.465563,255,3073226800,4010532224,255,0.19097,0.107302,0.083668,58,45,0,0,7,1,1,1,1,1,0,0,0,3,1,0,Shellcode,1
1.7e-05,2,0,168,0,58823.52838,254,0,39529412.0,0.0,0,0,0.017,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1.1e-05,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,1,0,0,0,2,2,0,Reconnaissance,1
1.1e-05,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1e-05,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,2,1,1,1,0,0,0,1,6,0,Reconnaissance,1
0.829194,10,8,564,354,20.501836,254,252,4901.14502,2990.856201,2,1,92.042556,114.23557,6369.637887,167.3675,255,1276501612,587812498,255,0.060266,0.029541,0.030725,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
4e-06,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,7,2,1,1,1,1,0,0,0,3,2,0,Reconnaissance,1
2e-06,2,0,168,0,500000.0013,254,0,336000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.179087,10,6,950,268,83.758174,254,252,38193.72656,10006.30957,2,1,18.583556,34.573602,994.344196,59.811137,255,4143584678,3621555029,255,0.051986,0.006209,0.045777,95,45,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
1e-05,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.982232,10,8,564,354,17.30752,254,252,4137.515625,2524.861816,2,1,105.803222,134.554,8073.931089,194.040109,255,3412192520,2297076217,255,0.099017,0.040347,0.05867,56,44,0,0,11,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
1.549111,10,8,948,354,10.974036,254,252,4410.271484,1600.918213,2,1,166.087444,208.574141,10345.84844,426.111281,255,2048280654,889791510,255,0.166283,0.089082,0.077201,95,44,0,0,2,1,2,2,1,1,0,0,0,2,2,0,Reconnaissance,1
1e-05,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
0.713281,10,8,564,354,23.833525,254,252,5697.614258,3476.890625,2,1,75.401889,97.422859,5637.972747,138.415703,255,951626624,3318271207,255,0.052657,0.031311,0.021346,56,44,0,0,3,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
1.1e-05,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1.530954,10,8,564,354,11.104187,254,252,2654.553955,1619.905029,2,1,170.006556,203.070719,9497.841133,315.456313,255,3091388738,389656477,255,0.222243,0.109449,0.112794,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
8e-06,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
0.189445,10,6,928,268,79.178652,254,252,35303.12109,9459.209961,2,1,19.304,36.576199,1027.051742,61.884996,255,786353473,1583049505,255,0.051824,0.006544,0.04528,93,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
1e-05,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,2,1,1,1,0,0,0,1,3,0,Reconnaissance,1
1.1e-05,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.675794,10,8,564,354,25.155595,254,252,6013.666992,3669.757324,2,1,72.268556,93.76043,5569.005918,135.084078,255,1361588178,1459118456,255,0.031961,0.019469,0.012492,56,44,0,0,3,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
1.322081,10,8,564,354,12.858517,254,252,3073.941895,1875.830688,2,1,146.781222,165.908,8488.467214,264.627,255,698283857,1169909015,255,0.241495,0.160721,0.080774,56,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
0.651122,10,8,564,354,26.108779,254,252,6241.53418,3808.810059,2,1,70.284222,91.91943,5544.003499,139.049813,255,3713869589,1335175105,255,0.051591,0.007676,0.043915,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
7e-06,2,0,168,0,142857.1409,254,0,96000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,3,1,1,1,0,0,0,1,6,0,Reconnaissance,1
0.189788,10,6,990,268,79.035556,254,252,37557.69531,9442.114258,2,1,19.683889,36.326801,1043.168553,61.757609,255,3397390711,1736746944,255,0.054264,0.008143,0.046121,99,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.578658,8,8,364,516,25.922048,254,252,4410.20459,6248.941895,1,2,82.665426,72.48457,4932.08704,121.978094,255,3533120745,1271306566,255,0.156398,0.070561,0.085837,46,65,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Backdoor,1
1.175864,10,8,564,354,14.457454,254,252,3456.182129,2109.087402,2,1,122.416222,154.785859,7113.159016,227.480344,255,452367352,23729937,255,0.214202,0.092352,0.12185,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.189788,10,6,990,268,79.035556,254,252,37557.69531,9442.114258,2,1,19.683889,36.326801,1043.168553,61.757609,255,3397390711,1736746944,255,0.054264,0.008143,0.046121,99,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1e-05,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
1.338173,10,8,564,354,12.703888,254,252,3036.976562,1853.273071,2,1,148.653333,179.050281,8762.545141,262.002703,255,3260660431,2228078229,255,0.152552,0.08482,0.067732,56,44,0,0,1,1,1,1,1,1,0,0,0,1,3,0,Reconnaissance,1
1.249139,10,8,564,354,13.609375,254,252,3253.441162,1985.367554,2,1,135.157333,162.689859,8845.628106,219.062891,255,2025356051,3413745531,255,0.2795,0.110306,0.169194,56,44,0,0,7,1,2,1,1,1,0,0,0,3,3,0,Reconnaissance,1
2e-06,2,0,168,0,500000.0013,254,0,336000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,3,1,1,1,0,0,0,1,9,0,Reconnaissance,1
0.950867,10,8,564,354,17.87842,254,252,4273.994141,2608.145996,2,1,101.138333,112.567289,6944.227885,152.244,255,4252190613,3425190410,255,0.19367,0.162889,0.030781,56,44,0,0,4,1,3,1,1,1,0,0,0,3,5,0,Reconnaissance,1
3e-06,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,2,1,1,1,0,0,0,2,2,0,Reconnaissance,1
1.1e-05,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
2e-05,2,0,168,0,50000.00126,254,0,33600000.0,0.0,0,0,0.02,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
4e-06,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.130663,2,2,152,82,22.959829,254,60,4653.191895,2510.274658,0,0,0.007,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,76,41,0,0,9,3,2,2,2,2,0,0,0,2,8,0,Reconnaissance,1
0.83574,10,8,564,354,20.341255,254,252,4862.756348,2967.430176,2,1,88.222556,112.99043,6214.483185,151.574672,255,333519427,82611587,255,0.080296,0.044803,0.035493,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
1.1e-05,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1e-05,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.630435,10,8,564,354,26.965508,254,252,6446.342773,3933.791748,2,1,69.598111,88.995141,5496.364161,139.584891,255,540926971,3039947127,255,0.051707,0.007462,0.044245,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
1.24452,10,8,564,354,13.659885,254,252,3265.516113,1992.736206,2,1,135.264333,168.772141,9842.751549,238.671578,255,4093093547,1371783344,255,0.150278,0.063108,0.08717,56,44,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
1.1e-05,2,0,1474,0,90909.0902,254,0,536000000.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,737,0,0,0,2,2,1,1,1,1,0,0,0,1,2,0,Shellcode,1
0.666828,10,8,564,354,25.493831,254,252,6094.525391,3719.100098,2,1,74.092,94.060289,5405.472636,135.103047,255,3564631999,3228853679,255,0.051602,0.007641,0.043961,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
12.43788,10,8,564,354,1.366792,254,252,326.743805,199.3909,2,1,1381.928,1770.37975,103000.8225,3180.7395,255,2658050023,3240289938,255,0.089793,0.045212,0.044581,56,44,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.499453,10,6,848,268,30.032855,254,252,12237.3877,3587.925049,2,1,49.402111,88.313203,2780.447082,125.25157,255,911518133,1823957974,255,0.229064,0.057886,0.171178,85,45,0,0,1,1,1,1,1,1,0,0,0,3,1,0,Reconnaissance,1
1e-05,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.622097,10,8,564,354,27.326927,254,252,6532.743164,3986.516357,2,1,68.715,87.94143,5416.317417,138.881875,255,2455041699,2715167057,255,0.04941,0.006496,0.042914,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.788353,10,8,828,354,21.563943,254,252,7570.212402,3145.798828,2,1,85.169667,100.518,5093.612955,178.592797,255,1238583830,171413020,255,0.124539,0.084726,0.039813,83,44,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
8e-06,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1e-05,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
4e-06,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1.114463,10,8,564,354,15.253984,254,252,3646.599365,2225.287109,2,1,123.829222,137.964141,7032.282377,223.458906,255,443828194,838513327,255,0.222068,0.109501,0.112567,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1.3e-05,2,0,168,0,76923.07779,254,0,51692308.0,0.0,0,0,0.013,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1.858236,10,8,764,354,9.148461,254,252,2961.948975,1334.599121,2,1,201.374,251.426578,13724.70675,362.711719,255,4086482081,3842471159,255,0.194958,0.09824,0.096718,76,44,0,0,4,1,1,1,1,1,0,0,0,2,2,0,Shellcode,1
0.875284,10,8,564,354,19.422267,254,252,4643.064453,2833.365967,2,1,91.830444,117.788,6139.45128,151.167656,255,4086711890,2978147494,255,0.084523,0.050761,0.033762,56,44,0,0,5,1,2,2,1,1,0,0,0,3,6,0,Reconnaissance,1
1.83065,10,8,564,354,9.286319,254,252,2219.976562,1354.710083,2,1,199.365889,245.730859,13475.43356,350.339406,255,2609306449,3436515439,255,0.213331,0.110533,0.102798,56,44,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
0.345008,10,6,848,268,43.477254,254,252,17715.53125,5194.08252,2,1,32.290778,56.972801,1611.35193,73.6025,255,1517916458,246430434,255,0.102143,0.060133,0.04201,85,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
2.3e-05,2,0,188,0,43478.25991,254,0,32695652.0,0.0,0,0,0.023,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,94,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1e-05,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1.193862,10,6,564,268,12.564267,254,252,3404.078613,1501.011108,2,1,128.824111,211.679797,7155.642195,368.579281,255,3499563726,4028537278,255,0.269963,0.135461,0.134502,56,45,0,0,2,1,2,1,1,1,0,0,0,2,5,0,Reconnaissance,1
4.5e-05,2,0,168,0,22222.22189,254,0,14933333.0,0.0,0,0,0.045,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
0.636185,10,8,564,354,26.721787,254,252,6388.079102,3898.237305,2,1,70.687222,86.711289,5399.204569,132.011063,255,1440486205,969443310,255,0.041492,0.028526,0.012966,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
1e-05,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
1.439744,10,8,564,354,11.807655,254,252,2822.724121,1722.528442,2,1,157.366333,191.498578,9713.782885,288.768438,255,3647942807,3093193098,255,0.172419,0.09925,0.073169,56,44,0,0,5,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
0.786054,10,8,564,354,21.627012,254,252,5170.12793,3154.999512,2,1,87.339333,104.27,6273.938289,155.725344,255,426957828,2542948935,255,0.119084,0.05531,0.063774,56,44,0,0,7,1,1,1,1,1,0,0,0,3,1,0,Reconnaissance,1
2e-06,2,0,168,0,500000.0013,254,0,336000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
0.420153,10,6,1078,268,35.701281,254,252,18488.50391,4265.112793,2,1,45.470111,74.449602,2542.702092,121.519805,255,881566803,305577101,255,0.088732,0.047898,0.040834,108,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
1.302192,10,8,564,354,13.054911,254,252,3120.891602,1904.481079,2,1,144.688,173.408281,8139.229101,248.314047,255,3325375975,2907178803,255,0.186575,0.087766,0.098809,56,44,0,0,3,1,1,1,1,1,0,0,0,1,3,0,Reconnaissance,1
0.674443,10,8,564,354,25.205985,254,252,6025.712891,3677.108398,2,1,74.938111,95.29257,5507.795357,136.975156,255,3137437307,3470798044,255,0.052323,0.006687,0.045636,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
0.635077,10,8,564,354,26.768408,254,252,6399.224121,3905.03833,2,1,70.032889,89.808141,5502.125478,140.079469,255,3761215576,3769407714,255,0.056521,0.006419,0.050102,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.187711,10,6,954,268,79.910074,254,252,36609.46875,9546.589844,2,1,19.279111,36.254199,1001.610756,59.602035,255,3075354237,2532423466,255,0.051246,0.006436,0.04481,95,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.625875,10,8,564,354,27.161973,254,252,6493.30957,3962.452637,2,1,68.834667,87.538711,5431.566752,135.922094,255,4132007697,1973056741,255,0.057772,0.0131,0.044672,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.840763,10,8,564,354,20.21973,254,252,4833.70459,2949.70166,2,1,86.474556,109.031859,6228.434321,142.178766,255,2627466806,3549892499,255,0.11022,0.077533,0.032687,56,44,0,0,7,1,1,1,1,1,0,0,0,4,2,0,Reconnaissance,1
1.098487,10,8,564,354,15.475831,254,252,3699.634033,2257.650635,2,1,116.445889,144.174719,7583.614078,190.123281,255,867741305,46539229,255,0.148495,0.089254,0.059241,56,44,0,0,1,1,2,1,1,1,0,0,0,1,7,0,Reconnaissance,1
2e-06,2,0,168,0,500000.0013,254,0,336000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,3,1,1,1,0,0,0,1,4,0,Reconnaissance,1
1.973179,10,8,564,354,8.615539,254,252,2059.620605,1256.855103,2,1,219.242111,268.973437,12624.46457,434.710438,255,2905041579,1163140980,255,0.225515,0.089553,0.135962,56,44,0,0,4,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
0.925033,10,8,564,354,18.377723,254,252,4393.356934,2680.985596,2,1,99.742889,120.311859,7351.577305,158.884016,255,2082601520,3646606597,255,0.122859,0.082839,0.04002,56,44,0,0,6,1,1,1,1,1,0,0,0,2,3,0,Reconnaissance,1
1.1e-05,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
2.417806,10,8,564,354,7.031168,254,252,1680.862793,1025.723389,2,1,266.205778,335.745281,17183.50108,626.732813,255,384217797,1722814443,255,0.175737,0.067587,0.10815,56,44,0,0,3,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
2.051448,10,8,818,354,8.286829,254,252,2874.067383,1208.9021,2,1,227.938667,275.692719,13447.00834,441.384687,255,1020763277,3354838742,255,0.200312,0.121245,0.079067,82,44,0,0,2,1,1,2,1,1,0,0,0,3,1,0,Reconnaissance,1
1.1e-05,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1.530518,10,8,564,354,11.10735,254,252,2655.310059,1620.366333,2,1,165.135333,195.504141,10100.80208,279.053688,255,2582352218,3273631027,255,0.33255,0.161988,0.170562,56,44,0,0,1,1,2,1,1,1,0,0,0,1,2,0,Reconnaissance,1
0.714637,10,8,564,354,23.788302,254,252,5686.803223,3470.293457,2,1,75.712667,95.62143,5719.74155,132.884031,255,70827171,995022537,255,0.070418,0.045263,0.025155,56,44,0,0,16,1,1,1,1,1,0,0,0,6,1,0,Reconnaissance,1
0.623814,10,8,564,354,27.251713,254,252,6514.762695,3975.544189,2,1,68.795667,88.192,5420.222092,138.375,255,1394694178,929359856,255,0.052347,0.00646,0.045887,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1.1e-05,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1.2e-05,2,0,298,0,83333.33039,254,0,99333328.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,149,0,0,0,7,2,1,1,1,1,0,0,0,2,1,0,Shellcode,1
0.94857,10,8,564,354,17.921713,254,252,4284.34375,2614.46167,2,1,100.759889,127.288,7488.796713,173.352391,255,4233025015,767948182,255,0.112394,0.057551,0.054843,56,44,0,0,6,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
1.9e-05,2,0,168,0,52631.58129,254,0,35368424.0,0.0,0,0,0.019,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,13,2,1,1,1,1,0,0,0,4,1,0,Reconnaissance,1
0.195553,10,6,822,268,76.705546,254,252,30273.12305,9163.755859,2,1,20.355778,37.671602,1091.694125,65.98507,255,784560152,3980658841,255,0.052252,0.007191,0.045061,82,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
7e-06,2,0,168,0,142857.1409,254,0,96000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,9,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.632341,10,8,564,354,26.884227,254,252,6426.911621,3921.934326,2,1,70.260111,87.978,5412.352046,139.353078,255,44557378,4275384928,255,0.061328,0.012639,0.048689,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.217454,10,6,820,268,68.980106,254,252,27150.57031,8240.823242,2,1,22.765333,38.901,1285.446594,64.946812,255,868725439,1323469103,255,0.029665,0.022944,0.006721,82,45,1,0,1,1,1,1,1,1,0,0,1,1,2,0,Reconnaissance,1
0.629774,10,8,564,354,26.993812,254,252,6453.108887,3937.920654,2,1,69.178667,89.061289,5444.740086,139.082562,255,603999642,824385132,255,0.052163,0.006341,0.045822,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1.3e-05,2,0,754,0,76923.07779,254,0,232000000.0,0.0,0,0,0.013,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,377,0,0,0,1,2,2,1,1,1,0,0,0,1,6,0,Shellcode,1
1.1e-05,2,0,1744,0,90909.0902,254,0,634181824.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,872,0,0,0,1,2,2,1,1,1,0,0,0,1,3,0,Reconnaissance,1
1.1e-05,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.872849,10,8,564,354,19.47645,254,252,4656.01709,2841.270508,2,1,93.810111,117.465289,6473.987199,162.966187,255,288798887,2506427755,255,0.113537,0.050572,0.062965,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.870795,10,8,564,354,19.52239,254,252,4666.999512,2847.972168,2,1,94.269111,120.239289,7357.288608,177.552172,255,1252989259,4288602561,255,0.081507,0.029108,0.052399,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.682891,10,6,808,268,21.965438,254,252,8528.447266,2624.137695,2,1,68.939778,122.755203,3658.85672,175.389109,255,1928359839,4133628007,255,0.145772,0.069104,0.076668,81,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
1.2e-05,2,0,168,0,83333.33039,254,0,56000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
9e-06,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
4e-06,2,0,126,0,250000.0006,254,0,126000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,63,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
0.869131,10,6,848,268,17.258618,254,252,7032.311523,2061.82959,2,1,83.848667,147.516594,4620.458737,197.495953,255,3264975976,3838407005,255,0.215228,0.131541,0.083687,85,45,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
0.179517,8,8,364,418,83.557546,254,252,14215.92383,16310.43262,1,2,25.645285,22.820143,1463.397847,37.721797,255,2739009767,503629124,255,0.052559,0.00778,0.044779,46,52,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Backdoor,1
